iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PER,South America,Peru,2021-11-10,2205486.0,0.0,801.43,200373.0,0.0,25.14,65883.71,0.0,23.94,5985.67,0.0,0.75,1.13,,,,,,,,,19455747.0,,577.06,,41871.0,1.24,0.02,43.5,tests performed,37992056.0,21037066.0,16617107.0,337883.0,217360.0,281163.0,111.58,61.78,48.8,0.99,8257.0,188349.0,0.55,54.63,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-11,2205486.0,0.0,801.43,200373.0,0.0,25.14,65883.71,0.0,23.94,5985.67,0.0,0.75,1.14,,,,,,,,,19503585.0,,578.48,,42490.0,1.26,0.02,43.5,tests performed,38192160.0,21136705.0,16698035.0,357420.0,200104.0,274945.0,112.17,62.08,49.04,1.05,8075.0,177997.0,0.52,54.63,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-12,2205486.0,0.0,801.43,200373.0,0.0,25.14,65883.71,0.0,23.94,5985.67,0.0,0.75,1.14,,,,,,,,,19552599.0,,579.93,,42720.0,1.27,0.02,41.7,tests performed,38368750.0,21228605.0,16767961.0,372184.0,176590.0,257218.0,112.68,62.35,49.25,1.09,7554.0,158075.0,0.46,54.63,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-13,2205486.0,0.0,801.43,200373.0,0.0,25.14,65883.71,0.0,23.94,5985.67,0.0,0.75,1.14,,,,,,,,,19599815.0,,581.33,,42739.0,1.27,0.02,43.5,tests performed,38622134.0,21350608.0,16887514.0,384012.0,253384.0,229139.0,113.43,62.7,49.6,1.13,6730.0,127480.0,0.37,54.63,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-14,2212514.0,7028.0,1004.0,200573.0,200.0,28.57,66093.66,209.94,29.99,5991.65,5.98,0.85,1.14,,,,,,,,,19641289.0,,582.56,,42247.0,1.25,0.02,41.7,tests performed,38844907.0,21455056.0,16993616.0,396235.0,222773.0,214841.0,114.08,63.01,49.91,1.16,6310.0,110876.0,0.33,54.63,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,184212.81,60.37,-5.45,5463.75
PER,South America,Peru,2021-11-15,2212514.0,0.0,1004.0,200573.0,0.0,28.57,66093.66,0.0,29.99,5991.65,0.0,0.85,1.15,,,,,,,,,19664890.0,,583.26,,42930.0,1.27,0.02,40.0,tests performed,39020704.0,21546544.0,17067821.0,406339.0,175797.0,210192.0,114.6,63.28,50.13,1.19,6173.0,106011.0,0.31,61.55,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-16,2212514.0,0.0,1004.0,200573.0,0.0,28.57,66093.66,0.0,29.99,5991.65,0.0,0.85,1.15,,,,,,,,,,,,,43279.0,1.28,,,tests performed,39218027.0,21659114.0,17141233.0,417680.0,197323.0,206190.0,115.18,63.61,50.34,1.23,6056.0,105501.0,0.31,61.51,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-17,2212514.0,0.0,1004.0,200573.0,0.0,28.57,66093.66,0.0,29.99,5991.65,0.0,0.85,1.15,,,,,,,,,19752740.0,,585.87,,42428.0,1.26,0.03,37.0,tests performed,39414562.0,21770911.0,17215370.0,428281.0,196535.0,203215.0,115.76,63.94,50.56,1.26,5968.0,104835.0,0.31,61.47,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-18,2212514.0,0.0,1004.0,200573.0,0.0,28.57,66093.66,0.0,29.99,5991.65,0.0,0.85,1.15,,,,,,,,,19798022.0,,587.21,,42062.0,1.25,0.03,35.7,tests performed,39609046.0,21882237.0,17287743.0,439066.0,194484.0,202412.0,116.33,64.27,50.77,1.29,5945.0,106505.0,0.31,61.43,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-19,2212514.0,0.0,1004.0,200573.0,0.0,28.57,66093.66,0.0,29.99,5991.65,0.0,0.85,1.15,,,,,,,,,19846203.0,,588.64,,41943.0,1.24,0.03,34.5,tests performed,39803944.0,21996548.0,17356084.0,451312.0,194898.0,205028.0,116.9,64.6,50.97,1.33,6021.0,109706.0,0.32,61.39,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-20,2212514.0,0.0,1004.0,200573.0,0.0,28.57,66093.66,0.0,29.99,5991.65,0.0,0.85,1.15,,,,,,,,,19894374.0,,590.07,,42080.0,1.25,0.03,33.3,tests performed,40150714.0,22138473.0,17547434.0,464807.0,346770.0,218369.0,117.92,65.02,51.53,1.37,6413.0,112552.0,0.33,61.28,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-21,2221154.0,8640.0,1234.29,200801.0,228.0,32.57,66351.76,258.1,36.87,5998.46,6.81,0.97,1.15,,,,,,,,,19939334.0,,591.4,,42578.0,1.26,0.03,31.2,tests performed,40467790.0,22254304.0,17733565.0,479921.0,317076.0,231840.0,118.85,65.36,52.08,1.41,6809.0,114178.0,0.34,61.17,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,184139.22,59.73,-2.37,5461.57
PER,South America,Peru,2021-11-22,2221154.0,0.0,1234.29,200801.0,0.0,32.57,66351.76,0.0,36.87,5998.46,0.0,0.97,1.14,,,,,,,,,19964326.0,,592.14,,42777.0,1.27,0.03,30.3,tests performed,40675578.0,22342009.0,17835330.0,498239.0,207788.0,236411.0,119.46,65.62,52.38,1.46,6943.0,113638.0,0.33,61.11,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-23,2221154.0,0.0,1234.29,200801.0,0.0,32.57,66351.76,0.0,36.87,5998.46,0.0,0.97,1.14,,,,,,,,,20008200.0,,593.44,,42769.0,1.27,0.03,30.3,tests performed,40896575.0,22433304.0,17946099.0,517172.0,220997.0,239793.0,120.11,65.88,52.71,1.52,7042.0,110599.0,0.32,61.05,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-24,2221154.0,0.0,1234.29,200801.0,0.0,32.57,66351.76,0.0,36.87,5998.46,0.0,0.97,1.14,,,,,,,,,20059723.0,,594.97,,43855.0,1.3,0.03,30.3,tests performed,41108429.0,22514638.0,18054600.0,539191.0,211854.0,241981.0,120.73,66.12,53.02,1.58,7107.0,106247.0,0.31,60.99,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-25,2221154.0,0.0,1234.29,200801.0,0.0,32.57,66351.76,0.0,36.87,5998.46,0.0,0.97,1.14,,,,,,,,,20109465.0,,596.45,,44492.0,1.32,0.03,30.3,tests performed,41356933.0,22594083.0,18201312.0,561538.0,248504.0,249698.0,121.46,66.36,53.46,1.65,7333.0,101692.0,0.3,60.9,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-26,2221154.0,0.0,1234.29,200801.0,0.0,32.57,66351.76,0.0,36.87,5998.46,0.0,0.97,1.13,,,,,,,,,20157400.0,,597.87,,44457.0,1.32,0.03,31.2,tests performed,41671825.0,22668443.0,18379197.0,624185.0,314892.0,266840.0,122.39,66.57,53.98,1.83,7837.0,95985.0,0.28,60.8,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-27,2221154.0,0.0,1234.29,200801.0,0.0,32.57,66351.76,0.0,36.87,5998.46,0.0,0.97,1.13,,,,,,,,,20204659.0,,599.27,,44326.0,1.32,0.03,31.2,tests performed,42137488.0,22758280.0,18646141.0,733067.0,465663.0,283825.0,123.75,66.84,54.76,2.15,8336.0,88544.0,0.26,60.65,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-28,2231175.0,10021.0,1431.57,201026.0,225.0,32.14,66651.11,299.35,42.76,6005.18,6.72,0.96,1.14,,,,,,,,,20249074.0,,600.59,,44249.0,1.31,0.03,32.3,tests performed,42510825.0,22834398.0,18851192.0,825235.0,373337.0,291862.0,124.85,67.06,55.36,2.42,8572.0,82871.0,0.24,60.53,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,184114.31,59.12,-0.79,5460.83
PER,South America,Peru,2021-11-29,2231175.0,0.0,1431.57,201026.0,0.0,32.14,66651.11,0.0,42.76,6005.18,0.0,0.96,1.14,,,,,,,,,20273392.0,,601.31,,44152.0,1.31,0.03,31.2,tests performed,42796538.0,22894373.0,18978716.0,923449.0,285713.0,302994.0,125.69,67.24,55.74,2.71,8899.0,78909.0,0.23,60.46,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-11-30,2231175.0,0.0,1431.57,201026.0,0.0,32.14,66651.11,0.0,42.76,6005.18,0.0,0.96,1.14,,,,,,,,,20314089.0,,602.52,,43698.0,1.3,0.03,31.2,tests performed,43074538.0,22949182.0,19094808.0,1030548.0,278000.0,311138.0,126.51,67.4,56.08,3.03,9138.0,73697.0,0.22,60.39,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-01,2231175.0,0.0,1431.57,201026.0,0.0,32.14,66651.11,0.0,42.76,6005.18,0.0,0.96,1.14,,,,,,,,,20363118.0,,603.97,,43342.0,1.29,0.03,31.2,tests performed,43349916.0,23010387.0,19199758.0,1139771.0,275378.0,320212.0,127.31,67.58,56.39,3.35,9404.0,70821.0,0.21,60.33,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-02,2231175.0,0.0,1431.57,201026.0,0.0,32.14,66651.11,0.0,42.76,6005.18,0.0,0.96,1.14,,,,,,,,,20414072.0,,605.48,,43515.0,1.29,0.03,33.3,tests performed,43644998.0,23079227.0,19308199.0,1257572.0,295082.0,326866.0,128.18,67.78,56.71,3.69,9600.0,69306.0,0.2,60.27,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-03,2231175.0,0.0,1431.57,201026.0,0.0,32.14,66651.11,0.0,42.76,6005.18,0.0,0.96,1.14,,,,,,,,,20463224.0,,606.94,,43689.0,1.3,0.03,31.2,tests performed,43929202.0,23146938.0,19413087.0,1369177.0,284204.0,322482.0,129.02,67.98,57.01,4.02,9471.0,68356.0,0.2,60.21,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-04,2231175.0,0.0,1431.57,201026.0,0.0,32.14,66651.11,0.0,42.76,6005.18,0.0,0.96,1.15,,,,,,,,,20511702.0,,608.38,,43863.0,1.3,0.03,31.2,tests performed,44267801.0,23228402.0,19552286.0,1487113.0,338599.0,304330.0,130.01,68.22,57.42,4.37,8938.0,67160.0,0.2,60.13,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-05,2242646.0,11471.0,1638.71,201360.0,334.0,47.71,66993.78,342.67,48.95,6015.16,9.98,1.42,1.16,,,,,,,,,20555444.0,,609.67,,43767.0,1.3,0.03,33.3,tests performed,44523685.0,23293785.0,19665463.0,1564437.0,255884.0,287551.0,130.76,68.41,57.76,4.59,8445.0,65627.0,0.19,60.07,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,184231.61,58.57,3.76,5464.31
PER,South America,Peru,2021-12-06,2242646.0,0.0,1638.71,201360.0,0.0,47.71,66993.78,0.0,48.95,6015.16,0.0,1.42,1.16,,,,,,,,,20580665.0,,610.42,,43896.0,1.3,0.03,30.3,tests performed,44754863.0,23353891.0,19757859.0,1643113.0,231178.0,279761.0,131.44,68.59,58.03,4.83,8216.0,65645.0,0.19,60.01,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-07,2242646.0,0.0,1638.71,201360.0,0.0,47.71,66993.78,0.0,48.95,6015.16,0.0,1.42,1.17,,,,,,,,,20623407.0,,611.69,,44188.0,1.31,0.03,30.3,tests performed,44992429.0,23413305.0,19857974.0,1721150.0,237566.0,273984.0,132.14,68.76,58.32,5.05,8047.0,66303.0,0.2,59.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-08,2242646.0,0.0,1638.71,201360.0,0.0,47.71,66993.78,0.0,48.95,6015.16,0.0,1.42,1.17,,,,,,,,,20674445.0,,613.2,,44475.0,1.32,0.03,29.4,tests performed,45164826.0,23459646.0,19933250.0,1771930.0,172397.0,259273.0,132.64,68.9,58.54,5.2,7615.0,64180.0,0.19,59.91,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-09,2242646.0,0.0,1638.71,201360.0,0.0,47.71,66993.78,0.0,48.95,6015.16,0.0,1.42,1.18,,,,,,,,,20708063.0,,614.2,,41999.0,1.25,0.04,27.0,tests performed,45421994.0,23528161.0,20045597.0,1848236.0,257168.0,253857.0,133.4,69.1,58.87,5.43,7456.0,64133.0,0.19,59.85,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-10,2242646.0,0.0,1638.71,201360.0,0.0,47.71,66993.78,0.0,48.95,6015.16,0.0,1.42,1.19,,,,,,,,,20753581.0,,615.55,,41480.0,1.23,0.03,29.4,tests performed,45769769.0,23641311.0,20197650.0,1930808.0,347775.0,262938.0,134.42,69.43,59.32,5.67,7722.0,70625.0,0.21,56.12,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-11,2242646.0,0.0,1638.71,201360.0,0.0,47.71,66993.78,0.0,48.95,6015.16,0.0,1.42,1.19,,,,,,,,,20806885.0,,617.13,,42169.0,1.25,0.04,28.6,tests performed,46181071.0,23780563.0,20388515.0,2011993.0,411302.0,273324.0,135.63,69.84,59.88,5.91,8027.0,78880.0,0.23,55.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-12,2251027.0,8381.0,1197.29,201650.0,290.0,41.43,67244.15,250.36,35.77,6023.82,8.66,1.24,1.2,,,,,,,,,20854234.0,,618.54,,42684.0,1.27,0.04,27.0,tests performed,46503667.0,23886029.0,20546136.0,2071502.0,322596.0,282855.0,136.58,70.15,60.34,6.08,8307.0,84606.0,0.25,55.83,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,184415.7,58.05,5.84,5469.77
PER,South America,Peru,2021-12-13,2251027.0,0.0,1197.29,201650.0,0.0,41.43,67244.15,0.0,35.77,6023.82,0.0,1.24,1.21,,,,,,,,,20879254.0,,619.28,,42656.0,1.26,0.03,29.4,tests performed,46814107.0,24000470.0,20678156.0,2135481.0,310440.0,294178.0,137.49,70.49,60.73,6.27,8640.0,92368.0,0.27,55.71,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-14,2251027.0,0.0,1197.29,201650.0,0.0,41.43,67244.15,0.0,35.77,6023.82,0.0,1.24,1.22,,,,,,,,,20921494.0,,620.53,,42584.0,1.26,0.03,29.4,tests performed,47139904.0,24114051.0,20825804.0,2200049.0,325797.0,306782.0,138.44,70.82,61.16,6.46,9010.0,100107.0,0.29,55.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-15,2251027.0,0.0,1197.29,201650.0,0.0,41.43,67244.15,0.0,35.77,6023.82,0.0,1.24,1.24,,,,,,,,,20969226.0,,621.95,,42112.0,1.25,0.03,29.4,tests performed,47438957.0,24217558.0,20961939.0,2259460.0,299053.0,324876.0,139.32,71.12,61.56,6.64,9541.0,108273.0,0.32,55.48,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-16,2251027.0,0.0,1197.29,201650.0,0.0,41.43,67244.15,0.0,35.77,6023.82,0.0,1.24,1.25,,,,,,,,,21022179.0,,623.52,,44874.0,1.33,0.03,30.3,tests performed,47680672.0,24294078.0,21073989.0,2312605.0,241715.0,322668.0,140.03,71.35,61.89,6.79,9476.0,109417.0,0.32,55.38,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-17,2251027.0,0.0,1197.29,201650.0,0.0,41.43,67244.15,0.0,35.77,6023.82,0.0,1.24,1.27,,,,,,,,,21074547.0,,625.07,,45852.0,1.36,0.03,29.4,tests performed,47917704.0,24369078.0,21182461.0,2366165.0,237032.0,306848.0,140.73,71.57,62.21,6.95,9012.0,103967.0,0.3,55.29,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-18,2251027.0,0.0,1197.29,201650.0,0.0,41.43,67244.15,0.0,35.77,6023.82,0.0,1.24,1.29,,,,,,,,,21125401.0,,626.58,,45502.0,1.35,0.03,29.4,tests performed,48150185.0,24437834.0,21292401.0,2419950.0,232481.0,281302.0,141.41,71.77,62.53,7.11,8262.0,93896.0,0.28,55.2,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-19,2261883.0,10856.0,1550.86,202120.0,470.0,67.14,67568.45,324.3,46.33,6037.86,14.04,2.01,1.3,,,,,,,,,21169755.0,,627.89,,45074.0,1.34,0.04,28.6,tests performed,48332674.0,24484521.0,21383218.0,2464935.0,182489.0,261287.0,141.95,71.91,62.8,7.24,7674.0,85499.0,0.25,55.12,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,184465.61,57.49,1.56,5471.25
PER,South America,Peru,2021-12-20,2261883.0,0.0,1550.86,202120.0,0.0,67.14,67568.45,0.0,46.33,6037.86,0.0,2.01,1.31,,,,,,,,,21192993.0,,628.58,,44820.0,1.33,0.04,28.6,tests performed,48601207.0,24539002.0,21468763.0,2593442.0,268533.0,255300.0,142.74,72.07,63.05,7.62,7498.0,76933.0,0.23,55.05,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-21,2261883.0,0.0,1550.86,202120.0,0.0,67.14,67568.45,0.0,46.33,6037.86,0.0,2.01,1.33,,,,,,,,,21231952.0,,629.74,,44351.0,1.32,0.04,28.6,tests performed,48980712.0,24588455.0,21550633.0,2841624.0,379505.0,262973.0,143.85,72.21,63.29,8.35,7723.0,67772.0,0.2,54.98,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-22,2261883.0,0.0,1550.86,202120.0,0.0,67.14,67568.45,0.0,46.33,6037.86,0.0,2.01,1.34,,,,,,,,,21280472.0,,631.18,,44464.0,1.32,0.04,28.6,tests performed,49319427.0,24629881.0,21628205.0,3061341.0,338715.0,268639.0,144.85,72.34,63.52,8.99,7890.0,58903.0,0.17,54.91,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-23,2261883.0,0.0,1550.86,202120.0,0.0,67.14,67568.45,0.0,46.33,6037.86,0.0,2.01,1.36,,,,,,,,,21333592.0,,632.75,,44488.0,1.32,0.04,27.0,tests performed,49568017.0,24663131.0,21693201.0,3211685.0,248590.0,269621.0,145.58,72.43,63.71,9.43,7918.0,52722.0,0.16,54.86,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-24,2261883.0,0.0,1550.86,202120.0,0.0,67.14,67568.45,0.0,46.33,6037.86,0.0,2.01,1.38,,,,,,,,,21352702.0,,633.32,,39736.0,1.18,0.04,25.0,tests performed,49648986.0,24675357.0,21717392.0,3256237.0,80969.0,247326.0,145.81,72.47,63.78,9.56,7264.0,43754.0,0.13,54.84,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-25,2261883.0,0.0,1550.86,202120.0,0.0,67.14,67568.45,0.0,46.33,6037.86,0.0,2.01,1.4,,,,,,,,,21507541.0,,637.91,,54591.0,1.62,0.04,25.6,tests performed,49683720.0,24678645.0,21723582.0,3281493.0,34734.0,219076.0,145.92,72.48,63.8,9.64,6434.0,34402.0,0.1,54.83,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-26,2272885.0,11002.0,1571.71,202454.0,334.0,47.71,67897.1,328.66,46.95,6047.84,9.98,1.42,1.42,,,,,,,,,21524736.0,,638.42,,50712.0,1.5,0.04,25.6,tests performed,49871472.0,24694698.0,21766428.0,3410346.0,187752.0,219828.0,146.47,72.53,63.93,10.02,6456.0,30025.0,0.09,54.8,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,184647.61,56.98,5.74,5476.64
PER,South America,Peru,2021-12-27,2272885.0,0.0,1571.71,202454.0,0.0,47.71,67897.1,0.0,46.95,6047.84,0.0,1.42,1.43,,,,,,,,,21550239.0,,639.18,,51035.0,1.51,0.04,23.8,tests performed,50187828.0,24729250.0,21844568.0,3614010.0,316356.0,226660.0,147.4,72.63,64.16,10.61,6657.0,27178.0,0.08,54.73,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-28,2272885.0,0.0,1571.71,202454.0,0.0,47.71,67897.1,0.0,46.95,6047.84,0.0,1.42,1.45,,,,,,,,,21591818.0,,640.41,,51409.0,1.52,0.04,22.7,tests performed,50517167.0,24765627.0,21925935.0,3825605.0,329339.0,219494.0,148.36,72.73,64.39,11.24,6446.0,25310.0,0.07,54.66,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-29,2272885.0,0.0,1571.71,202454.0,0.0,47.71,67897.1,0.0,46.95,6047.84,0.0,1.42,1.47,,,,,,,,,21656119.0,,642.32,,53664.0,1.59,0.05,20.8,tests performed,50802402.0,24799691.0,21997004.0,4005707.0,285235.0,211854.0,149.2,72.83,64.6,11.76,6222.0,24259.0,0.07,54.6,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-30,2272885.0,0.0,1571.71,202454.0,0.0,47.71,67897.1,0.0,46.95,6047.84,0.0,1.42,1.49,,,,,,,,,21725629.0,,644.38,,56005.0,1.66,0.05,18.9,tests performed,51022135.0,24829255.0,22059441.0,4133439.0,219733.0,207731.0,149.85,72.92,64.79,12.14,6101.0,23732.0,0.07,54.55,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2021-12-31,2272885.0,0.0,1571.71,202454.0,0.0,47.71,67897.1,0.0,46.95,6047.84,0.0,1.42,1.5,,,,,,,,,21790289.0,,646.3,,62512.0,1.85,0.06,18.2,tests performed,51093638.0,24839324.0,22085966.0,4168348.0,71503.0,206379.0,150.06,72.95,64.86,12.24,6061.0,23424.0,0.07,54.53,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-01,2272885.0,0.0,1571.71,202454.0,0.0,47.71,67897.1,0.0,46.95,6047.84,0.0,1.42,1.51,,,,,,,,,21843645.0,,647.88,,48015.0,1.42,0.07,14.9,tests performed,51125419.0,24850750.0,22091555.0,4183114.0,31781.0,205957.0,150.15,72.98,64.88,12.29,6049.0,24586.0,0.07,54.52,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-02,2296831.0,23946.0,3420.86,202690.0,236.0,33.71,68612.43,715.33,102.19,6054.89,7.05,1.01,1.53,,,,,,,,,21861790.0,,648.42,,48151.0,1.43,0.07,14.5,tests performed,51247096.0,24864729.0,22122694.0,4259673.0,121677.0,196518.0,150.51,73.03,64.97,12.51,5772.0,24290.0,0.07,54.5,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,185040.81,56.54,12.09,5434.45
